IDlist	GLOSS	VALUE	FORM	ID	NOTES	LOAN	LOAN_SOURCE	DOCULECT	SOURCE
124	gourd	ña̡xi̡		14156				tlac11	josserand1983mixtec
124	gourd	žāsì		14157				tlac12	josserand1983mixtec
124	gourd	ña̡ši̡		14158				tlal11	josserand1983mixtec
124	gourd	žaši̡		14159				tlaz11	josserand1983mixtec
124	gourd	yaši̡		14160				tona11	josserand1983mixtec
124	gourd	yaši̡		14161				toto12	josserand1983mixtec
124	gourd	yači̡		14162				tutu11	josserand1983mixtec
124	gourd	žaši		14163				xaya11	josserand1983mixtec
124	gourd	yāšì̡		14164				xaya12	josserand1983mixtec
124	gourd	žaši̡		14165				yolo11	josserand1983mixtec
124	gourd	yaši̡		14166				yolo12	josserand1983mixtec
124	gourd	žaxi̡		14167				yoso11	josserand1983mixtec
124	gourd	žaxi̡		14168				yucu11	josserand1983mixtec
124	gourd	ñe̡xi̡		14169				yucu12	josserand1983mixtec
124	gourd	žaši		14170				yucu13	josserand1983mixtec
124	gourd	žaši		14171				yucu14	josserand1983mixtec
124	gourd	žāsí̡		14172				yucu15	josserand1983mixtec
124	gourd	yaxi		14173				yucu16	josserand1983mixtec
124	gourd	ñe̡-ⁿdaʔa		14174				yuta11	josserand1983mixtec
124	gourd	žaši̡		14175				yuta12	josserand1983mixtec
124	gourd	yačiʔ		14176				zaca11	josserand1983mixtec
124	gourd	yašI		14177				zapo11	josserand1983mixtec
126	box / drawer	satu̡		14178				acat11	josserand1983mixtec
126	box / drawer	kaxa		14179				adeq11	josserand1983mixtec
126	box / drawer	šato		14180				ahue11	josserand1983mixtec
126	box / drawer	šatu̡		14181				alco11	josserand1983mixtec
126	box / drawer	kaxa		14182				amat11	josserand1983mixtec
126	box / drawer	satu		14183				apas11	josserand1983mixtec
126	box / drawer	satu		14184				apoa11	josserand1983mixtec
126	box / drawer	yeNnu̡		14185				atat11	josserand1983mixtec
126	box / drawer	sato		14186				aten11	josserand1983mixtec
126	box / drawer	čatu̡		14187				atoy11	josserand1983mixtec
126	box / drawer	šāʰty		14188				ayut11	josserand1983mixtec
126	box / drawer	šatno̡		14189				brav11	josserand1983mixtec
126	box / drawer	satu̡		14190				caca11	josserand1983mixtec
126	box / drawer	šatno̡		14191				cahu11	josserand1983mixtec
126	box / drawer	xanu̡		14192				chal11	josserand1983mixtec
126	box / drawer	čatu̡		14193				chay11	josserand1983mixtec
126	box / drawer	kaxa		14194				chay12	josserand1983mixtec
126	box / drawer	satu̡		14195				chaz11	josserand1983mixtec
126	box / drawer	satu		14196				chic11	josserand1983mixtec
126	box / drawer	etu̡		14197				coat11	josserand1983mixtec
126	box / drawer	šàtú̡		14198				coic11	josserand1983mixtec
126	box / drawer	čatu̡		14199				colo11	josserand1983mixtec
126	box / drawer	satu̡ᵑ		14200				coso11	josserand1983mixtec
126	box / drawer	kaxa		14201				coxc11	josserand1983mixtec
126	box / drawer	kaxa		14202				cris11	josserand1983mixtec
126	box / drawer	šato		14203				cuat11	josserand1983mixtec
126	box / drawer	že̡ʰtu̡		14204				cuau11	josserand1983mixtec
126	box / drawer	saNnu̡		14205				cuil11	josserand1983mixtec
126	box / drawer	ñe̡tu̡		14206				cuya11	josserand1983mixtec
126	box / drawer	kaxa		14207				diux11	josserand1983mixtec
126	box / drawer	šatu̡		14208				dura11	josserand1983mixtec
126	box / drawer	satu̡		14209				esta11	josserand1983mixtec
126	box / drawer	šatnu̡		14210				este11	josserand1983mixtec
126	box / drawer	kaxa		14211				flor11	josserand1983mixtec
126	box / drawer	xanù̡		14212				gran11	josserand1983mixtec
126	box / drawer	čatu̡		14213				huaz11	josserand1983mixtec
126	box / drawer	žeNnu̡		14214				huit11	josserand1983mixtec
126	box / drawer	yetu̡		14215				itun11	josserand1983mixtec
126	box / drawer	sato		14216				ixpa11	josserand1983mixtec
126	box / drawer	čatu̡		14217				ixta11	josserand1983mixtec
126	box / drawer	satu		14218				ixta12	josserand1983mixtec
126	box / drawer	kaxa		14219				ixta13	josserand1983mixtec
126	coffin	čatu̡		14220				jami11	josserand1983mixtec
126	box / drawer	kaxa		14221				jate11	josserand1983mixtec
126	box / drawer	čatu̡		14222				jica11	josserand1983mixtec
126	box / drawer	čatu̡		14223				jica12	josserand1983mixtec
126	box / drawer	šatu		14224				juxt11	josserand1983mixtec
126	box / drawer	čatu̡		14225				lore11	josserand1983mixtec
126	box / drawer	čatu̡		14226				mech11	josserand1983mixtec
126	box / drawer	kaxo̡ⁿ		14227				mica11	josserand1983mixtec
126	box / drawer	čatu		14228				mixt11	josserand1983mixtec
126	box / drawer	kaxa		14229				mont12	josserand1983mixtec
126	box / drawer	xetnu̡		14230				mont13	josserand1983mixtec
126	box / drawer	šato		14231				more11	josserand1983mixtec
126	box / drawer	đita		14232				ndua11	josserand1983mixtec
126	box / drawer	sàtò		14233				nuch11	josserand1983mixtec
126	box / drawer	kaxa		14234				nund11	josserand1983mixtec
126	box / drawer	kaxa		14235				nund12	josserand1983mixtec
126	box / drawer	kaxa		14236				nund13	josserand1983mixtec
126	box / drawer	kaxa		14237				nuti11	josserand1983mixtec
126	box / drawer	šetʸu̡		14238				nuxa11	josserand1983mixtec
126	box / drawer	šeNnu̡		14239				nuxi11	josserand1983mixtec
126	box / drawer	šeʔNnu̡		14240				nuxi11	josserand1983mixtec
126	box / drawer	xàtù̡		14241				ocot11	josserand1983mixtec
126	box / drawer	kaxa		14242				pena12	josserand1983mixtec
126	box / drawer	satnu̡		14243				peno11	josserand1983mixtec
126	box / drawer	ženu̡		14244				pied11	josserand1983mixtec
126	box / drawer	čatu		14245				pino11	josserand1983mixtec
126	box / drawer	čatu̡		14246				pino12	josserand1983mixtec
126	box / drawer	kaxo		14247				prog11	josserand1983mixtec
126	box / drawer	sato		14248				prog12	josserand1983mixtec
126	box / drawer	xetu̡ʔ		14249				prom01	josserand1983mixtec
126	box / drawer	šato		14250				reye11	josserand1983mixtec
126	box / drawer	čatu̡		14251				sayu11	josserand1983mixtec
126	box / drawer	ženu̡		14252				sind11	josserand1983mixtec
126	box / drawer	kaxa		14253				sini11	josserand1983mixtec
126	box / drawer	satno̡		14254				soya11	josserand1983mixtec
126	box / drawer	šato		14255				tama12	josserand1983mixtec
126	box / drawer	kaxa		14256				tata11	josserand1983mixtec
126	box / drawer	šatu̡		14257				teco11	josserand1983mixtec
126	box / drawer	ṣ̌eNnu̡		14258				teit11	josserand1983mixtec
126	box / drawer	kaxa		14259				tejo11	josserand1983mixtec
126	box / drawer	satu		14260				tepe11	josserand1983mixtec
126	box / drawer	čatu̡		14261				tepe12	josserand1983mixtec
126	box / drawer	satnu̡		14262				tepo11	josserand1983mixtec
126	box / drawer	satnu̡		14263				tida11	josserand1983mixtec
126	box / drawer	ṣ̌atnu̡		14264				tila11	josserand1983mixtec
126	box / drawer	kaxuu		14265				tlal11	josserand1983mixtec
126	box / drawer	setnu̡		14266				tlaz11	josserand1983mixtec
126	box / drawer	satnu̡		14267				tona11	josserand1983mixtec
126	box / drawer	čatu̡		14268				tutu11	josserand1983mixtec
126	box / drawer	si-ⁿdoʔo-teʔe		14269				xaya11	josserand1983mixtec
126	box / drawer	nu̡-ⁿdo̡o		14270				yolo11	josserand1983mixtec
126	box / drawer	ṣatu		14271				yolo12	josserand1983mixtec
126	box / drawer	xaNnu̡		14272				yoso11	josserand1983mixtec
126	box / drawer	xatnu̡		14273				yucu11	josserand1983mixtec
126	coffin	yàtù		14274				yucu12	josserand1983mixtec
126	box / drawer	sato		14275				yucu13	josserand1983mixtec
126	box / drawer	čàtú̡		14276				yucu15	josserand1983mixtec
126	box / drawer	satu		14277				yucu16	josserand1983mixtec
126	box / drawer	kaxa		14278				yuta11	josserand1983mixtec
126	box / drawer	kaxa		14279				yuta12	josserand1983mixtec
126	box / drawer	čatu̡ʔ		14280				zaca11	josserand1983mixtec
126	box / drawer	sato̡		14281				zapo11	josserand1983mixtec
127	thread	yuʔwa		14282				acat11	josserand1983mixtec
127	thread	žuʔƀa		14283				achi11	josserand1983mixtec
127	thread	žuʔa		14284				adeq11	josserand1983mixtec
127	thread	žiʔƀa		14285				ahue11	josserand1983mixtec
127	thread	ìʔwa		14286				alac11	josserand1983mixtec
127	thread	yìʔwa		14287				alac11	josserand1983mixtec
127	thread	iʔwa		14288				alco11	josserand1983mixtec
127	thread	žoʔo		14289				amat11	josserand1983mixtec
127	thread	žuʔwa		14290				apas11	josserand1983mixtec
127	thread	žuʔwa		14291				apoa11	josserand1983mixtec
127	thread	žuʔwā		14292				atat11	josserand1983mixtec
127	thread	žaʔa		14293				aten11	josserand1983mixtec
127	thread	yuʔwa		14294				atoy11	josserand1983mixtec
127	thread	yuʔƀa		14295				ayut11	josserand1983mixtec
127	thread	yiʔwa		14296				brav11	josserand1983mixtec
127	thread	žüa		14297				caca11	josserand1983mixtec
127	thread	žüaʔa		14298				caca11	josserand1983mixtec
127	thread	yiʔwa		14299				cahu11	josserand1983mixtec
127	thread	žuʔa		14300				chal11	josserand1983mixtec
127	thread	yuʔwa		14301				chay11	josserand1983mixtec
127	thread	žuʔƀa		14302				chay12	josserand1983mixtec
127	thread	yuʔa		14303				chaz11	josserand1983mixtec
127	thread	žuʔwa		14304				chic11	josserand1983mixtec
127	thread	yuʔwa		14305				chig11	josserand1983mixtec
127	thread	šuʔƀe		14306				coat11	josserand1983mixtec
127	thread	yùʔƀà		14307				coic11	josserand1983mixtec
127	thread	yuʔƀa		14308				colo11	josserand1983mixtec
127	thread	yuʔa		14309				coso11	josserand1983mixtec
127	thread	žuʔa		14310				coxc11	josserand1983mixtec
127	thread	žuʔƀa		14311				cris11	josserand1983mixtec
127	thread	iʔwa		14312				cuat11	josserand1983mixtec
127	thread	yuʔwe		14313				cuau11	josserand1983mixtec
127	thread	ilɨ		14314		probably	Spanish	cuil11	josserand1983mixtec
127	thread	yuʔwe		14315				cuya11	josserand1983mixtec
127	thread	žuʔa		14316				diux11	josserand1983mixtec
127	thread	žùʔwà		14317				dura11	josserand1983mixtec
127	thread	yeʔƀa		14318				esta11	josserand1983mixtec
127	thread	žuʔa		14319				este11	josserand1983mixtec
127	thread	ilu		14320		yes	Spanish	flor11	josserand1983mixtec
127	thread	žuʔā		14321				gran11	josserand1983mixtec
127	thread	ilo		14322		yes	Spanish	guad11	josserand1983mixtec
127	thread	yuʔwa		14323				huaz11	josserand1983mixtec
127	thread	žuʔwe		14324				huit11	josserand1983mixtec
127	thread	yuʔƀe		14325				itun11	josserand1983mixtec
127	thread	žiʔa		14326				ixpa11	josserand1983mixtec
127	thread	yuʔwa		14327				ixta11	josserand1983mixtec
127	thread	žuʔwa		14328				ixta12	josserand1983mixtec
127	thread	žua		14329				ixta13	josserand1983mixtec
127	thread	yuʔƀa		14330				jami11	josserand1983mixtec
127	thread	žuʔa		14331				jate11	josserand1983mixtec
127	thread	yuʔƀa		14332				jica11	josserand1983mixtec
127	thread	yuʔwa		14333				jica12	josserand1983mixtec
127	thread	yuʔwa		14334				joco11	josserand1983mixtec
127	thread	žuʔƀa		14335				juxt11	josserand1983mixtec
127	thread	yuʔwa		14336				lore11	josserand1983mixtec
127	thread	yuʔwa		14337				mech11	josserand1983mixtec
127	thread	žua		14338				mica11	josserand1983mixtec
127	thread	yuʔwa		14339				mixt11	josserand1983mixtec
127	thread	žiʔƀa		14340				mont12	josserand1983mixtec
127	thread	yuʔƀa		14341				mont13	josserand1983mixtec
127	thread	žuʔa		14342				mont14	josserand1983mixtec
127	thread	žiʔƀa		14343				more11	josserand1983mixtec
127	thread	žuʔwa		14344				ndua11	josserand1983mixtec
127	thread	žeʔƀa		14345				nuch11	josserand1983mixtec
127	thread	yuʔ(ƀ)a		14346				nund11	josserand1983mixtec
127	thread	žuʔa		14347				nund12	josserand1983mixtec
127	thread	šuʔa		14348				nund13	josserand1983mixtec
127	thread	žuʔa		14349				nund13	josserand1983mixtec
127	thread	yuʔƀa		14350				nuti11	josserand1983mixtec
127	thread	žuʔwa		14351				nuxa11	josserand1983mixtec
127	thread	žuʔwa		14352				nuxi11	josserand1983mixtec
127	thread	žūʔƀè		14353				nuyo11	josserand1983mixtec
127	thread	žūʔà		14354				ocot11	josserand1983mixtec
127	thread	žuʔƀa		14355				pena12	josserand1983mixtec
127	thread	žúʔá		14356				peno11	josserand1983mixtec
127	thread	žuʔwe		14357				pied11	josserand1983mixtec
127	thread	yuʔa		14358				pino11	josserand1983mixtec
127	thread	yuʔwa		14359				pino12	josserand1983mixtec
127	thread	žoʔƀe		14360				prog11	josserand1983mixtec
127	thread	žaʔƀa		14361				prog12	josserand1983mixtec
127	thread	yuʔwe		14362				prom01	josserand1983mixtec
127	thread	žuʔƀa		14363				reye11	josserand1983mixtec
127	thread	yuʔwa		14364				sayu11	josserand1983mixtec
127	thread	žuʔwe		14365				sind11	josserand1983mixtec
127	thread	žuʔƀa		14366				sini11	josserand1983mixtec
127	thread	žuʔwa		14367				soya11	josserand1983mixtec
127	thread	žuʔwe		14368				tama11	josserand1983mixtec
127	thread	žiʔƀa		14369				tama12	josserand1983mixtec
127	thread	žuʔa		14370				tata11	josserand1983mixtec
127	thread	yoʔƀa		14371				teco11	josserand1983mixtec
127	thread	šuʔwa		14372				teit11	josserand1983mixtec
127	thread	yuʔa		14373				tejo11	josserand1983mixtec
127	thread	yuʔa		14374				tepe11	josserand1983mixtec
127	thread	yuʔwa		14375				tepe12	josserand1983mixtec
127	thread	yuʔwa		14376				tepo11	josserand1983mixtec
127	thread	žuʔa		14377				tida11	josserand1983mixtec
127	thread	žuʔwa		14378				tila11	josserand1983mixtec
127	thread	žuʔuƀa		14379				tlac11	josserand1983mixtec
127	thread	žoʔƀa		14380				tlac12	josserand1983mixtec
127	thread	yuʔƀa		14381				tlal11	josserand1983mixtec
127	thread	žuʔƀa		14382				tlal11	josserand1983mixtec
127	thread	žuʔa		14383				tlaz11	josserand1983mixtec
127	thread	yuʔa		14384				tona11	josserand1983mixtec
127	thread	yuʔa		14385				toto12	josserand1983mixtec
127	thread	yuʔwa		14386				tutu11	josserand1983mixtec
127	thread	žuʔa		14387				xaya11	josserand1983mixtec
127	thread	yùʔà		14388				xaya12	josserand1983mixtec
127	thread	žuʔuƀa		14389				yolo11	josserand1983mixtec
127	thread	yuʔwa		14390				yolo12	josserand1983mixtec
127	thread	žuʔwa		14391				yoso11	josserand1983mixtec
127	thread	žuʔwa		14392				yucu11	josserand1983mixtec
127	thread	yūʔƀē		14393				yucu12	josserand1983mixtec
127	thread	žaʔa		14394				yucu13	josserand1983mixtec
127	thread	žùʔƀà		14395				yucu15	josserand1983mixtec
127	thread	žoʔo		14396				yucu16	josserand1983mixtec
127	thread	yuʔƀe		14397				yuta11	josserand1983mixtec
127	thread	žuʔa		14398				yuta12	josserand1983mixtec
127	thread	yuʔwa		14399				zaca11	josserand1983mixtec
127	thread	yuʔa		14400				zapo11	josserand1983mixtec
128	comb	kuka		14401				acat11	josserand1983mixtec
128	comb	kukʷa		14402				achi11	josserand1983mixtec
128	comb	kʷìkà		14403				ahue11	josserand1983mixtec
128	comb	kʷìkà		14404				alac11	josserand1983mixtec
128	comb	wika		14405				alco11	josserand1983mixtec
128	comb	kuka		14406				apas11	josserand1983mixtec
128	comb	kukʷa		14407				apoa11	josserand1983mixtec
128	comb	kukā		14408				atat11	josserand1983mixtec
128	comb	kʷīkà		14409				aten11	josserand1983mixtec
128	comb	kuka		14410				atoy11	josserand1983mixtec
128	comb	vīʰka		14411				ayut11	josserand1983mixtec
128	comb	kʷika		14412				brav11	josserand1983mixtec
128	comb	kuka		14413				caca11	josserand1983mixtec
128	comb	kʷika		14414				cahu11	josserand1983mixtec
128	comb	kuka		14415				chal11	josserand1983mixtec
128	comb	kuka		14416				chay11	josserand1983mixtec
128	comb	kʷika		14417				chaz11	josserand1983mixtec
128	comb	kukʷa		14418				chic11	josserand1983mixtec
128	comb	kʷika		14419				chig11	josserand1983mixtec
128	comb	kuka		14420				coat11	josserand1983mixtec
128	comb	kʷika		14421				coic11	josserand1983mixtec
128	comb	kuka		14422				colo11	josserand1983mixtec
128	comb	kʷika		14423				coso11	josserand1983mixtec
128	comb	kʷika		14424				cuat11	josserand1983mixtec
128	comb	kuka		14425				cuau11	josserand1983mixtec
128	comb	kʷika		14426				cuil11	josserand1983mixtec
128	comb	kuka		14427				cuya11	josserand1983mixtec
128	comb	kʷika		14428				dura11	josserand1983mixtec
128	comb	kʷika		14429				esta11	josserand1983mixtec
128	comb	kuka		14430				este11	josserand1983mixtec
128	comb	kukā		14431				gran11	josserand1983mixtec
128	comb	kʷìkà		14432				guad11	josserand1983mixtec
128	comb	kuka		14433				huaz11	josserand1983mixtec
128	comb	kuka		14434				huit11	josserand1983mixtec
128	comb	kuka		14435				itun11	josserand1983mixtec
128	comb	kʷika		14436				ixpa11	josserand1983mixtec
128	comb	kuka		14437				ixta11	josserand1983mixtec
128	comb	kukʷa		14438				ixta12	josserand1983mixtec
128	comb	kuka		14439				jami11	josserand1983mixtec
128	comb	kuka		14440				jica11	josserand1983mixtec
128	comb	kuka		14441				jica12	josserand1983mixtec
128	comb	kukʷa		14442				joco11	josserand1983mixtec
128	comb	kʷìkà		14443				juxt11	josserand1983mixtec
128	comb	kuka		14444				lore11	josserand1983mixtec
128	comb	kuka		14445				mech11	josserand1983mixtec
128	comb	kuika		14446				mixt11	josserand1983mixtec
128	comb	kuka		14447				moli11	josserand1983mixtec
128	comb	kuka		14448				mont13	josserand1983mixtec
128	comb	kukʷa		14449				mont14	josserand1983mixtec
128	comb	kʷika		14450				nuch11	josserand1983mixtec
128	comb	kuku		14451				nuxa11	josserand1983mixtec
128	comb	kuka		14452				nuxi11	josserand1983mixtec
128	comb	kùkà		14453				nuyo11	josserand1983mixtec
128	comb	kʷìkà		14454				ocot11	josserand1983mixtec
128	comb	kúká		14455				peno11	josserand1983mixtec
128	comb	kuka		14456				pied11	josserand1983mixtec
128	comb	kuka		14457				pino11	josserand1983mixtec
128	comb	kuka		14458				pino12	josserand1983mixtec
128	comb	kuka		14459				prom01	josserand1983mixtec
128	comb	kuka		14460				reye11	josserand1983mixtec
128	comb	wika		14461				sayu11	josserand1983mixtec
128	comb	kuka		14462				sind11	josserand1983mixtec
128	comb	kukʷa		14463				soya11	josserand1983mixtec
128	comb	kuka		14464				tama11	josserand1983mixtec
128	comb	kʷìkà		14465				tama12	josserand1983mixtec
128	comb	kʷìkà		14466				teco11	josserand1983mixtec
128	comb	kuka		14467				teit11	josserand1983mixtec
128	comb	kʷika		14468				tepe11	josserand1983mixtec
128	comb	kuka		14469				tepe12	josserand1983mixtec
128	comb	kukʷa		14470				tepo11	josserand1983mixtec
128	comb	kuka		14471				tida11	josserand1983mixtec
128	comb	kuku		14472				tila11	josserand1983mixtec
128	comb	kuka		14473				tlac11	josserand1983mixtec
128	comb	kʷìkà		14474				tlac12	josserand1983mixtec
128	comb	na-kʷika		14475				tlal11	josserand1983mixtec
128	comb	kuka		14476				tlaz11	josserand1983mixtec
128	comb	kʷika		14477				tona11	josserand1983mixtec
128	comb	kuka		14478				tutu11	josserand1983mixtec
128	comb	kʷìkà		14479				xaya12	josserand1983mixtec
128	comb	kuka		14480				yolo11	josserand1983mixtec
128	comb	wika		14481				yolo12	josserand1983mixtec
128	comb	kuka		14482				yoso11	josserand1983mixtec
128	comb	kukʷa		14483				yucu11	josserand1983mixtec
128	comb	kùkà		14484				yucu12	josserand1983mixtec
128	comb	kʷìkà		14485				yucu13	josserand1983mixtec
128	comb	đìkà		14486				yucu15	josserand1983mixtec
128	comb	kʷika		14487				zaca11	josserand1983mixtec
128	comb	kʷika		14488				zapo11	josserand1983mixtec
130	hole	yawi		14489				acat11	josserand1983mixtec
130	hole	žawi		14490				apas11	josserand1983mixtec
130	hole	yaƀi		14491				apoa11	josserand1983mixtec
130	hole	žaū		14492				atat11	josserand1983mixtec
130	hole	žavu		14493				atat11	josserand1983mixtec
130	hole	yawi		14494				atoy11	josserand1983mixtec
130	hole	yāvi		14495				ayut11	josserand1983mixtec
130	hole	žawi		14496				caca11	josserand1983mixtec
130	hole	žau		14497				chal11	josserand1983mixtec
130	hole	yawi		14498				chay11	josserand1983mixtec
130	hole	yawi		14499				chaz11	josserand1983mixtec
130	hole	žawi		14500				chic11	josserand1983mixtec
130	hole	yawi		14501				chig11	josserand1983mixtec
130	hole	šaƀi		14502				coat11	josserand1983mixtec
130	hole	yaƀi		14503				colo11	josserand1983mixtec
130	hole	yawi		14504				coso11	josserand1983mixtec
130	hole	yawi		14505				cuau11	josserand1983mixtec
130	hole	yawi		14506				cuya11	josserand1983mixtec
130	hole	yaƀi		14507				esta11	josserand1983mixtec
130	hole	žau		14508				este11	josserand1983mixtec
130	hole	žau		14509				gran11	josserand1983mixtec
130	hole	yawi		14510				huaz11	josserand1983mixtec
130	hole	žawi		14511				huit11	josserand1983mixtec
130	hole	yawɨ		14512				itun11	josserand1983mixtec
130	hole	žawɨ		14513				itun11	josserand1983mixtec
130	hole	yaƀi		14514				ixta11	josserand1983mixtec
130	hole	ž̩ai		14515				ixta12	josserand1983mixtec
130	hole	yaƀi		14516				jami11	josserand1983mixtec
130	hole	yaƀi		14517				jica11	josserand1983mixtec
130	hole	yaƀi		14518				jica12	josserand1983mixtec
130	hole	yawi		14519				joco11	josserand1983mixtec
130	hole	žaƀi		14520				juxt11	josserand1983mixtec
130	hole	yawi		14521				lore11	josserand1983mixtec
130	hole	yawi		14522				mech11	josserand1983mixtec
130	hole	yaƀi		14523				mixt11	josserand1983mixtec
130	hole	žavi		14524				moli11	josserand1983mixtec
130	hole	žau		14525				mont13	josserand1983mixtec
130	hole	yaƀi		14526				more11	josserand1983mixtec
130	hole	žawi		14527				nuxa11	josserand1983mixtec
130	hole	žaƀi		14528				nuxi11	josserand1983mixtec
130	hole	ža̡u̡		14529				peno11	josserand1983mixtec
130	hole	žawi		14530				pied11	josserand1983mixtec
130	hole	yaƀi		14531				pino11	josserand1983mixtec
130	hole	yaƀi		14532				pino12	josserand1983mixtec
130	hole	yawi		14533				prom01	josserand1983mixtec
130	hole	yawi		14534				sayu11	josserand1983mixtec
130	hole	žau		14535				sind11	josserand1983mixtec
130	hole	žawi		14536				soya11	josserand1983mixtec
130	hole	žawi		14537				tama11	josserand1983mixtec
130	hole	ṣ̌awi		14538				teit11	josserand1983mixtec
130	hole	yawi		14539				tepe11	josserand1983mixtec
130	hole	yawi		14540				tepe12	josserand1983mixtec
130	hole	yawi		14541				tepo11	josserand1983mixtec
130	hole	žawi		14542				tida11	josserand1983mixtec
130	hole	žau		14543				tila11	josserand1983mixtec
130	hole	ⁿǰii		14544				tlal11	josserand1983mixtec
130	hole	žau		14545				tlaz11	josserand1983mixtec
130	hole	či-koʔo		14546				tona11	josserand1983mixtec
130	hole	yawi		14547				tona11	josserand1983mixtec
130	hole	yawi		14548				tutu11	josserand1983mixtec
130	hole	čì-kōʔō		14549				xaya12	josserand1983mixtec
130	hole	yawi		14550				yolo12	josserand1983mixtec
130	hole	žau		14551				yoso11	josserand1983mixtec
130	hole	ža̡wi		14552				yucu11	josserand1983mixtec
130	hole	yaƀi		14553				zaca11	josserand1983mixtec
130	hole	yawi		14554				zapo11	josserand1983mixtec
131	net bag	yo̡no̡		14555				acat11	josserand1983mixtec
131	net bag	ñu̡nu̡		14556				achi11	josserand1983mixtec
131	net bag	ñu̡nu̡		14557				adeq11	josserand1983mixtec
131	net bag	ñu̡nu̡		14558				ahue11	josserand1983mixtec
131	net bag	ño̡no̡		14559				alac11	josserand1983mixtec
131	net bag	ñu̡nu̡		14560				alco11	josserand1983mixtec
131	net bag	rede		14561		yes	Spanish	amat11	josserand1983mixtec
131	net bag	ño̡no̡		14562				apas11	josserand1983mixtec
131	net bag	ñu̡nu̡		14563				apas11	josserand1983mixtec
131	net bag	ñu̡nu̡		14564				apoa11	josserand1983mixtec
131	net bag	yu̡nu̡		14565				apoa11	josserand1983mixtec
131	net bag	ñu̡nu̡		14566				atat11	josserand1983mixtec
131	net bag	(ti)-ñu̡nu̡	ti-ñu̡nu̡	14567				aten11	josserand1983mixtec
131	net bag	yu̡nu̡		14568				atoy11	josserand1983mixtec
131	net bag	ñu̡nu̡ʔ		14569				ayut11	josserand1983mixtec
131	net bag	ño̡no̡		14570				brav11	josserand1983mixtec
131	net bag	ño̡no̡		14571				cahu11	josserand1983mixtec
131	net bag	ñu̡nu̡		14572				chal11	josserand1983mixtec
131	net bag	yo̡no̡		14573				chay11	josserand1983mixtec
131	net bag	žu̡nu̡		14574				chay12	josserand1983mixtec
131	net bag	ño̡no̡		14575				chic11	josserand1983mixtec
131	net bag	ñu̡nu̡		14576				chig11	josserand1983mixtec
131	net bag	šu̡nu̡		14577				coat11	josserand1983mixtec
131	net bag	ñū̡-̀nú̡		14578				coic11	josserand1983mixtec
131	net bag	yu̡nu̡		14579				colo11	josserand1983mixtec
131	net bag	ñu̡nu̡		14580				coso11	josserand1983mixtec
131	net bag	ñu̡nu̡		14581				coxc11	josserand1983mixtec
131	net bag	yo̡no̡		14582				cris11	josserand1983mixtec
131	net bag	ño̡no̡		14583				cuat11	josserand1983mixtec
131	net bag	žu̡nu̡		14584				cuau11	josserand1983mixtec
131	net bag	ño̡no̡		14585				cuil11	josserand1983mixtec
131	net bag	ño̡nu̡		14586				cuil11	josserand1983mixtec
131	net bag	yu̡nu̡		14587				cuya11	josserand1983mixtec
131	net bag	ñu̡nu̡		14588				diux11	josserand1983mixtec
131	net bag	ñu̡ñu̡		14589				dura11	josserand1983mixtec
131	net bag	yo̡na̡		14590				esta11	josserand1983mixtec
131	net bag	ñu̡nu̡		14591				este11	josserand1983mixtec
131	net bag	ñu̡nu̡		14592				flor11	josserand1983mixtec
131	net bag	ñu̡nu̡		14593				gran11	josserand1983mixtec
131	net bag	(ȼ̣i)-ñu̡nu̡	ȼ̣i-ñu̡nu̡	14594				guad11	josserand1983mixtec
131	net bag	yo̡no̡		14595				huaz11	josserand1983mixtec
131	net bag	ñu̡nu̡		14596				huit11	josserand1983mixtec
131	net bag	y̡o̡no̡		14597				itun11	josserand1983mixtec
131	net bag	ñu̡nu̡		14598				ixpa11	josserand1983mixtec
131	net bag	ñu̡nu̡		14599				ixta11	josserand1983mixtec
131	net bag	ñu̡nu̡		14600				ixta12	josserand1983mixtec
131	hammock	ñu̡nu̡		14601				ixta13	josserand1983mixtec
131	net bag	yo̡no̡		14602				jami11	josserand1983mixtec
131	net bag	ñu̡nu̡		14603				jate11	josserand1983mixtec
131	net bag	yu̡nu̡		14604				jica11	josserand1983mixtec
131	net bag	yo̡no̡		14605				jica12	josserand1983mixtec
131	net bag	ño̡no̡		14606				joco11	josserand1983mixtec
131	net bag	ñu̡nu̡		14607				juxt11	josserand1983mixtec
131	net bag	yo̡no̡		14608				lore11	josserand1983mixtec
131	net bag	yo̡no̡		14609				mech11	josserand1983mixtec
131	net bag	ñu̡nu̡		14610				mica11	josserand1983mixtec
131	net bag	ñu̡nu̡		14611				mixt11	josserand1983mixtec
131	net bag	ñu̡nu̡		14612				moli11	josserand1983mixtec
131	net bag	red		14613		yes	Spanish	mont12	josserand1983mixtec
131	net bag	ñu̡nu̡		14614				mont13	josserand1983mixtec
131	net bag	y̡u̡nu̡		14615				mont13	josserand1983mixtec
131	net bag	ñu̡nu̡		14616				mont14	josserand1983mixtec
131	net bag	ñu̡nu̡		14617				nuch11	josserand1983mixtec
131	net bag	ñu̡nu̡		14618				nund11	josserand1983mixtec
131	net bag	ñu̡nu̡		14619				nund12	josserand1983mixtec
131	net bag	ñu̡nu̡		14620				nund13	josserand1983mixtec
131	net bag	yo̡no̡		14621				nuti11	josserand1983mixtec
131	net bag	yu̡nu̡		14622				nuti11	josserand1983mixtec
