ID	DOCULECT	CONCEPT	OTHER_CONCEPT	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
2989	flor12	AUNT	tía	xíxi	xíxi	11	1272	NA	NA	oxnard2020	NA
20315	huen11	AUNT	tía	xixi	xixi	11	1272	NA	NA	becerra-roldan2015un-estudio	NA
6124	jica13	AUNT	tía	xixi	xixi	11	1272	NA	NA	Emily John-Martin	NA
5210	papa11	AUNT	tía	du³di³	du³di³	11	1272	NA	NA	anderson1983diccionario	NA
4859	pena11	AUNT	tía	xixì	xixì	11	1272	NA	NA	hollenbach2017diccionario	
2988	pied12	AUNT	tía	xixi	xixi	11	1272	NA	NA	oxnard2020	NA
5418	tepe03	AUNT	tía	dudi	dudi	11	1272	NA	NA	belmar1902el-cuicateco	NA
1837	tepo01	AUNT	tía	dzidzindi	dzidzi	11	1272	NA	NA	alvarado1593vocabulario	NA
2987	tlah11	AUNT	tía	xixi	xixi	11	1272	NA	NA	oxnard2020	NA
4683	xoch11	AUNT	tía	xìxì	xìxì	11	1272	NA	NA	stark2013diccionario	NA
179	yolo11	AUNT	tía	xi³xi²	xi³xi²	11	1272	NA	NA	amith2020yoloxochitl	NA
20478	yoso14	AUNT	tía	xixi	xixi	11	1272	NA	NA	gittlen2016gramatica	NA
20790	yuta13	AUNT	tía	didi	didi	11	1272	NA	NA	williams2017diccionario	NA
89	abas11	AVOCADO	aguacate	tichi	tichi	108	3725	NA	NA	galindo-sanchez2009vocabulario	NA
4585	alac11	AVOCADO	aguacate	ti̠chí	ti̠chí	108	3725	NA	NA	zylstra2012gramatica	NA
5136	atat11	AVOCADO	aguacate	tīchí	tīchí	108	3725	NA	NA	alexander1980gramatica	[B]
4046	chay11	AVOCADO	aguacate	tyītyí	tyītyí	108	3725	NA	NA	pensinger1974diccionario	NA
6013	chic12	AVOCADO	aguacate	ru²ne³	ru²ne³	108	3725	NA	NA	good1978diccionario	NA
21114	chic12	AVOCADO	aguacate	ru⁴ne³	ru⁴ne³	108	3725	NA	NA	hernandez-mendoza2020vocabulario	NA
4259	colo11	AVOCADO	aguacate	nyúcu	nyúcu	108	3725	NA	NA	stark1986diccionario	NA
20207	dura11	AVOCADO	aguacate	chìchí	chìchí	108	3725	NA	NA	hernandez2020san-martin	NA
3465	flor12	AVOCADO	aguacate	chìjchí	chìjchí	108	3725	NA	NA	oxnard2020	NA
20390	huen11	AVOCADO	aguacate	tichi	tichi	108	3725	NA	NA	becerra-roldan2015un-estudio	NA
6226	jica13	AVOCADO	aguacate	tǐchi	tǐchi	108	3725	NA	NA	Emily John-Martin	NA
3467	mixt11	AVOCADO	aguacate	tǐchi	tǐchi	108	3725	NA	NA	oxnard2020	NA
3466	mont12	AVOCADO	aguacate	tìchí	tìchí	108	3725	NA	NA	oxnard2020	NA
5308	papa11	AVOCADO	aguacate	nu³ngü’i³di⁴	nu³ngü’i³di⁴	108	3725	NA	NA	anderson1983diccionario	NA
4963	pena11	AVOCADO	aguacate	tìchi	tìchi	108	3725	NA	NA	hollenbach2017diccionario	{A}
3464	pied12	AVOCADO	aguacate	chìjchí	chìjchí	108	3725	NA	NA	oxnard2020	NA
3463	tlah11	AVOCADO	aguacate	tìchi	tìchi	108	3725	NA	NA	oxnard2020	NA
4767	xoch11	AVOCADO	aguacate	tìchí	tìchí	108	3725	NA	NA	stark2013diccionario	NA
273	yolo11	AVOCADO	aguacate	ti¹⁴chi³	ti¹⁴chi³	108	3725	NA	NA	amith2020yoloxochitl	NA
20894	yuta13	AVOCADO	aguacate	ti̠chí	ti̠chí	108	3725	NA	NA	williams2017diccionario	NA
1066	alac11	AVOCADO	avocado	tichí	tichí	108	3725	NA	NA	zylstra1991syntactic	NA
809	ayut11	AVOCADO	avocado	tichīh	tichīh	108	3725	NA	NA	hills1990syntactic	NA
940	coat11	AVOCADO	avocado	tɨ̄tsín	tɨ̄tsín	108	3725	NA	NA	small1990syntactic	NA
1209	diux11	AVOCADO	avocado	tɨ́chɨ	tɨ́chɨ	108	3725	NA	NA	kuiper1991syntactic	NA
428	jami11	AVOCADO	avocado	tītyī	tītyī	108	3725	NA	NA	johnson1988syntactic	NA
550	ocot11	AVOCADO	avocado	tichí	tichí	108	3725	NA	NA	alexander1988syntactic	NA
678	prog12	AVOCADO	avocado	tichí	tichí	108	3725	NA	NA	shields1988syntactic	NA
20688	yucu17	AVOCADO	avocado	tǐchi	tǐchi	108	3725	NA	NA	salazar2020yucunani	NA
1024	alac11	BACK	back	sata	sata	29	1291	NA	NA	zylstra1991syntactic	NA
764	ayut11	BACK	back	shātah	shātah	29	1291	NA	NA	hills1990syntactic	NA
900	coat11	BACK	back	átā	átā	29	1291	NA	NA	small1990syntactic	NA
1511	copa11	BACK	back	shraa⁵	shraa⁵	29	1291	NA	NA	hollenbach1992syntactic	NA
1161	diux11	BACK	back	yátâ	yátâ	29	1291	NA	NA	kuiper1991syntactic	NA
392	jami11	BACK	back	chata	chata	29	1291	NA	NA	johnson1988syntactic	NA
515	ocot11	BACK	back	yata	yata	29	1291	NA	NA	alexander1988syntactic	NA
636	prog12	BACK	back	xata	xata	29	1291	NA	NA	shields1988syntactic	NA
1383	yoso11	BACK	back	xāta	xāta	29	1291	NA	NA	farris1992syntactic	NA
20610	yucu17	BACK	back	sàtǎ	sàtǎ	29	1291	NA	NA	salazar2020yucunani	NA
26	abas11	BACK	espalda	sata	sata	29	1291	NA	NA	galindo-sanchez2009vocabulario	NA
4516	alac11	BACK	espalda	sa̠ta̠	sa̠ta̠	29	1291	NA	NA	zylstra2012gramatica	NA
5096	atat11	BACK	espalda	yatā	yatā	29	1291	NA	NA	alexander1980gramatica	[C]
3972	chay11	BACK	espalda	sata yo	sata	29	1291	NA	NA	pensinger1974diccionario	NA
1663	chic02	BACK	espalda	Xitraha	xitraha	29	1291	NA	NA	belmar1897ensayo	NA
5932	chic12	BACK	espalda	xichro’²	xichro’²	29	1291	NA	NA	good1978diccionario	NA
21032	chic12	BACK	espalda	ʃi³ʈʂa³⁵	ʃi³ʈʂa³⁵	29	1291	NA	NA	hernandez-mendoza2020vocabulario	NA
4176	colo11	BACK	espalda	tsàtà yò	tsàtà	29	1291	NA	NA	stark1986diccionario	NA
20126	dura11	BACK	espalda	sàtà	sàtà	29	1291	NA	NA	hernandez2020san-martin	NA
3072	flor12	BACK	espalda	sàtǎ	sàtǎ	29	1291	NA	NA	oxnard2020	NA
20332	huen11	BACK	espalda	xàta	xàta	29	1291	NA	NA	becerra-roldan2015un-estudio	NA
6142	jica13	BACK	espalda	sa̠tá	sa̠tá	29	1291	NA	NA	Emily John-Martin	NA
3074	mixt11	BACK	espalda	sàta	sàta	29	1291	NA	NA	oxnard2020	NA
3073	mont12	BACK	espalda	sàtà	sàtà	29	1291	NA	NA	oxnard2020	NA
5228	papa11	BACK	espalda	da²mi²	da²mi²	29	1291	NA	NA	anderson1983diccionario	NA
4878	pena11	BACK	espalda	yatà	yatà	29	1291	NA	NA	hollenbach2017diccionario	[BA]
3071	pied12	BACK	espalda	sàjtǎ	sàjtǎ	29	1291	NA	NA	oxnard2020	NA
1855	tepo01	BACK	espalda	sata	sata	29	1291	NA	NA	alvarado1593vocabulario	NA
3070	tlah11	BACK	espalda	sàtá	sàtá	29	1291	NA	NA	oxnard2020	NA
4699	xoch11	BACK	espalda	sa̠tá	sa̠tá	29	1291	NA	NA	stark2013diccionario	NA
197	yolo11	BACK	espalda	sa¹ta⁴	sa¹ta⁴	29	1291	NA	NA	amith2020yoloxochitl	NA
20490	yoso14	BACK	espalda	yata	yata	29	1291	NA	NA	gittlen2016gramatica	NA
20809	yuta13	BACK	espalda	sata̠	sata̠	29	1291	NA	NA	williams2017diccionario	NA
4381	zaca11	BACK	espalda	chata	chata	29	1291	NA	NA	towne2011gramatica	NA
810	ayut11	BANANA	banana	chītya	chītya	109	868	NA	NA	hills1990syntactic	NA
941	coat11	BANANA	banana	ndika	ndika	109	868	NA	NA	small1990syntactic	NA
1558	copa11	BANANA	banana	nato³²	nato³²	109	868	NA	NA	hollenbach1992syntactic	NA
1210	diux11	BANANA	banana	kwí’hí	kwí’hí	109	868	NA	NA	kuiper1991syntactic	NA
429	jami11	BANANA	banana	ndyītyā	ndyītyā	109	868	NA	NA	johnson1988syntactic	NA
551	ocot11	BANANA	banana	ndīkā	ndīkā	109	868	NA	NA	alexander1988syntactic	NA
679	prog12	BANANA	banana	ndíka	ndíka	109	868	NA	NA	shields1988syntactic	NA
1423	yoso11	BANANA	banana	ndīkā	ndīkā	109	868	NA	NA	farris1992syntactic	NA
20689	yucu17	BANANA	banana	nchikǎ	nchikǎ	109	868	NA	NA	salazar2020yucunani	NA
90	abas11	BANANA	plátano	nchikà	nchikà	109	868	NA	NA	galindo-sanchez2009vocabulario	NA
4586	alac11	BANANA	plátano	chita̠	chita̠	109	868	NA	NA	zylstra2012gramatica	NA
5137	atat11	BANANA	plátano	ndica	ndica	109	868	NA	NA	alexander1980gramatica	[A]
4047	chay11	BANANA	plátano	tyitya	tyitya	109	868	NA	NA	pensinger1974diccionario	NA
1723	chic02	BANANA	plátano	Naatoo	naatoo	109	868	NA	NA	belmar1897ensayo	NA
1826	chic02	BANANA	plátano	Trunnatoo	trunnatoo	109	868	NA	NA	belmar1897ensayo	NA
6014	chic12	BANANA	plátano	nato⁴	nato⁴	109	868	NA	NA	good1978diccionario	NA
21115	chic12	BANANA	plátano	na³to³²	na³to³²	109	868	NA	NA	hernandez-mendoza2020vocabulario	NA
4260	colo11	BANANA	plátano	tyityà	tyityà	109	868	NA	NA	stark1986diccionario	NA
20208	dura11	BANANA	plátano	ntxikà	ntxikà	109	868	NA	NA	hernandez2020san-martin	NA
3470	flor12	BANANA	plátano	ntsijkǎ	ntsijkǎ	109	868	NA	NA	oxnard2020	NA
6227	jica13	BANANA	plátano	ntiká	ntiká	109	868	NA	NA	Emily John-Martin	NA
3472	mixt11	BANANA	plátano	nchikǎ	nchikǎ	109	868	NA	NA	oxnard2020	NA
3471	mont12	BANANA	plátano	ndikà	ndikà	109	868	NA	NA	oxnard2020	NA
5309	papa11	BANANA	plátano	tia²ca²	tia²ca²	109	868	NA	NA	anderson1983diccionario	NA
4964	pena11	BANANA	plátano	ndika	ndika	109	868	NA	NA	hollenbach2017diccionario	[A]
3469	pied12	BANANA	plátano	ntsijkǎ	ntsijkǎ	109	868	NA	NA	oxnard2020	NA
5495	tepe03	BANANA	plátano	tiaka	tiaka	109	868	NA	NA	belmar1902el-cuicateco	NA
1925	tepo01	BANANA	plátano	chita	chita	109	868	NA	NA	alvarado1593vocabulario	NA
1926	tepo01	BANANA	plátano	dica	dica	109	868	NA	NA	alvarado1593vocabulario	NA
3468	tlah11	BANANA	plátano	ndiká	ndiká	109	868	NA	NA	oxnard2020	NA
4768	xoch11	BANANA	plátano	chi̠ta̠ 	chi̠ta̠ 	109	868	NA	NA	stark2013diccionario	NA
274	yolo11	BANANA	plátano	chi³ta²	chi³ta²	109	868	NA	NA	amith2020yoloxochitl	NA
20895	yuta13	BANANA	plátano	ndíka̠	ndíka̠	109	868	NA	NA	williams2017diccionario	NA
4422	zaca11	BANANA	plátano	ndika	ndika	109	868	NA	NA	towne2011gramatica	NA
1217	diux11	BASKET	basket	yɨ̄ka	yɨ̄ka	125	1539	NA	NA	kuiper1991syntactic	NA
434	jami11	BASKET	basket	tīkā	tīkā	125	1539	NA	NA	johnson1988syntactic	NA
558	ocot11	BASKET	basket	ndoho	ndoho	125	1539	NA	NA	alexander1988syntactic	NA
4598	alac11	BASKET	canasta	chikiva̠	chikiva̠	125	1539	NA	NA	zylstra2012gramatica	NA
4062	chay11	BASKET	canasta	tyica zoho	tyica-zoho	125	1539	NA	NA	pensinger1974diccionario	NA
6032	chic12	BASKET	canasta	xuguti³	xuguti³	125	1539	NA	NA	good1978diccionario	NA
4276	colo11	BASKET	canasta	tyìcà	tyìcà	125	1539	NA	NA	stark1986diccionario	NA
20225	dura11	BASKET	canasta	tìká	tìká	125	1539	NA	NA	hernandez2020san-martin	NA
3553	flor12	BASKET	canasta	tìká	tìká	125	1539	NA	NA	oxnard2020	NA
6247	jica13	BASKET	canasta	nto̠'ó	nto̠'ó	125	1539	NA	NA	Emily John-Martin	NA
5326	papa11	BASKET	canasta	cu’a²ta⁴	cu’a²ta⁴	125	1539	NA	NA	anderson1983diccionario	NA
4981	pena11	BASKET	canasta	chìka	chìka	125	1539	NA	NA	hollenbach2017diccionario	[A]
4982	pena11	BASKET	canasta	chìká	chìká	125	1539	NA	NA	hollenbach2017diccionario	[B]
3552	pied12	BASKET	canasta	kanàsta	kanàsta	125	1539	yes	Spanish	oxnard2020	NA
1940	tepo01	BASKET	canasta	tesite	tesite	125	1539	NA	NA	alvarado1593vocabulario	NA
1941	tepo01	BASKET	canasta	tesiyo	tesiyo	125	1539	NA	NA	alvarado1593vocabulario	NA
3551	tlah11	BASKET	canasta	tòká	tòká	125	1539	NA	NA	oxnard2020	NA
20911	yuta13	BASKET	canasta	ti̠yika̠	ti̠-yika̠	125	1539	NA	NA	williams2017diccionario	NA
20528	yoso14	BASKET	canasta,	chika	chika	125	1539	NA	NA	gittlen2016gramatica	NA
21131	chic12	BASKET	canasta, tenate	ʃu²ɡu⁴ti³	ʃu²ɡu⁴ti³	125	1539	NA	NA	hernandez-mendoza2020vocabulario	NA
1568	copa11	BASKET	palm basket	yoo⁴	yoo⁴	125	1539	NA	NA	hollenbach1992syntactic	NA
1428	yoso11	BASKET	palm basket	ndōho	ndōho	125	1539	NA	NA	farris1992syntactic	NA
20704	yucu17	BASKET	palm basket	ntò'ǒ	ntò'ǒ	125	1539	NA	NA	salazar2020yucunani	NA
20705	yucu17	BASKET	reed basket	tsikàvíchi	tsikà-víchi	125	1539	NA	NA	salazar2020yucunani	NA
103	abas11	TORTILLA BASKET	tenate	nto’ó	nto’ó		1539	NA	NA	galindo-sanchez2009vocabulario	NA
5143	atat11	TORTILLA BASKET	tenate	ndohō	ndohō		1539	NA	NA	alexander1980gramatica	[C]
4063	chay11	TORTILLA BASKET	tenate	ndòhò	ndòhò		1539	NA	NA	pensinger1974diccionario	NA
6033	chic12	TORTILLA BASKET	tenate	yo²	yo²		1539	NA	NA	good1978diccionario	NA
4277	colo11	TORTILLA BASKET	tenate	ndòhò	ndòhò		1539	NA	NA	stark1986diccionario	NA
20226	dura11	TORTILLA BASKET	tenate	ntò'ò	ntò'ò		1539	NA	NA	hernandez2020san-martin	NA
3548	flor12	TORTILLA BASKET	tenate	ntò'ǒ	ntò'ǒ		1539	NA	NA	oxnard2020	NA
20402	huen11	TORTILLA BASKET	tenate	ndo’o	ndo’o		1539	NA	NA	becerra-roldan2015un-estudio	NA
6248	jica13	TORTILLA BASKET	tenate	to̠ká	to̠ká		1539	NA	NA	Emily John-Martin	NA
3550	mixt11	TORTILLA BASKET	tenate	ndoò tsítí	ndoò tsítí		1539	NA	NA	oxnard2020	NA
3549	mont12	TORTILLA BASKET	tenate	ndò'ò	ndò'ò		1539	NA	NA	oxnard2020	NA
5327	papa11	TORTILLA BASKET	tenate	y’u⁴cu³	y’u⁴cu³		1539	NA	NA	anderson1983diccionario	NA
4983	pena11	TORTILLA BASKET	tenate	ndo’ò	ndo’ò		1539	NA	NA	hollenbach2017diccionario	[A]
3547	pied12	TORTILLA BASKET	tenate	ntò'ǒ	ntò'ǒ		1539	NA	NA	oxnard2020	NA
3546	tlah11	TORTILLA BASKET	tenate	ndò'ó	ndò'ó		1539	NA	NA	oxnard2020	NA
4777	xoch11	TORTILLA BASKET	tenate	ndo̠’ó	ndo̠’ó		1539	NA	NA	stark2013diccionario	NA
288	yolo11	TORTILLA BASKET	tenate	ndo'¹o⁴	ndo'¹o⁴		1539	NA	NA	amith2020yoloxochitl	NA
20529	yoso14	TORTILLA BASKET	tenate	ndo’o	ndo’o		1539	NA	NA	gittlen2016gramatica	NA
20912	yuta13	TORTILLA BASKET	tenate	ndo’o̠	ndo’o̠		1539	NA	NA	williams2017diccionario	NA
4429	zaca11	TORTILLA BASKET	tenate	ndo’o	ndo’o		1539	NA	NA	towne2011gramatica	NA
1056	alac11	BEAN	bean	ndūchu	ndūchu	96	832	NA	NA	zylstra1991syntactic	NA
804	ayut11	BEAN	bean	nduchīh	nduchīh	96	832	NA	NA	hills1990syntactic	NA
935	coat11	BEAN	bean	ndutsi	ndutsi	96	832	NA	NA	small1990syntactic	NA
1552	copa11	BEAN	bean	rnee³²	rnee³²	96	832	NA	NA	hollenbach1992syntactic	NA
423	jami11	BEAN	bean	ndutyi	ndutyi	96	832	NA	NA	johnson1988syntactic	NA
544	ocot11	BEAN	bean	ndūchī	ndūchī	96	832	NA	NA	alexander1988syntactic	NA
672	prog12	BEAN	bean	ndúchu	ndúchu	96	832	NA	NA	shields1988syntactic	NA
20676	yucu17	BEAN	bean	ntuchǐ	ntuchǐ	96	832	NA	NA	salazar2020yucunani	NA
1417	yoso11	BEAN	bean, eye	ndūchī	ndūchī	96	832	NA	NA	farris1992syntactic	NA
2494	alac11	BEAN	beans	ⁿdūčù	ⁿdūčù	96	832	NA	NA	durr1987preliminary	NA
2490	atat11	BEAN	beans	ⁿdūčī	ⁿdūčī	96	832	NA	NA	durr1987preliminary	NA
2493	ayut11	BEAN	beans	ⁿdùčíʔ	ⁿdùčíʔ	96	832	NA	NA	durr1987preliminary	NA
2492	caca11	BEAN	beans	ⁿdūčī 	ⁿdūčī 	96	832	NA	NA	durr1987preliminary	NA
2495	cahu11	BEAN	beans	ⁿdǜčǜ	ⁿdǜčǜ	96	832	NA	NA	durr1987preliminary	NA
2497	chay11	BEAN	beans	ⁿdūtʸī	ⁿdūtʸī	96	832	NA	NA	durr1987preliminary	NA
2488	coat11	BEAN	beans	ⁿdùʔȼì	ⁿdùʔȼì	96	832	NA	NA	durr1987preliminary	NA
2491	gran11	BEAN	beans	ⁿdūčī 	ⁿdūčī 	96	832	NA	NA	durr1987preliminary	NA
2489	moli11	BEAN	beans	ⁿdūčī	ⁿdūčī	96	832	NA	NA	durr1987preliminary	NA
2487	peno11	BEAN	beans	ⁿdùčì	ⁿdùčì	96	832	NA	NA	durr1987preliminary	NA
2496	prog12	BEAN	beans	ⁿdǘčǜ	ⁿdǘčǜ	96	832	NA	NA	durr1987preliminary	NA
4247	colo11	BEAN	frijol	ndutyi	ndutyi	96	832	NA	NA	stark1986diccionario	NA
3400	flor12	BEAN	frijol	ntujchǐ	ntujchǐ	96	832	NA	NA	oxnard2020	NA
3402	mixt11	BEAN	frijol	nduchǐ	nduchǐ	96	832	NA	NA	oxnard2020	NA
3401	mont12	BEAN	frijol	nduchì	nduchì	96	832	NA	NA	oxnard2020	NA
3399	pied12	BEAN	frijol	ntuchǐ	ntuchǐ	96	832	NA	NA	oxnard2020	NA
3398	tlah11	BEAN	frijol	nduchí	nduchí	96	832	NA	NA	oxnard2020	NA
4034	chay11	BEAN	frijol, riñon	ndūtyī	ndūtyī	96	832	NA	NA	pensinger1974diccionario	NA
78	abas11	BEAN	frijol(es)	ntuchi	ntuchi	96	832	NA	NA	galindo-sanchez2009vocabulario	NA
12098	acat11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12099	achi11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12100	adeq11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12101	ahue11	BEAN	frijol(es)	ⁿdiči	ⁿdiči	96	832	NA	NA	josserand1983mixtec	NA
4573	alac11	BEAN	frijol(es)	nduchu̠	nduchu̠	96	832	NA	NA	zylstra2012gramatica	NA
12102	alac11	BEAN	frijol(es)	đučù	đučù	96	832	NA	NA	josserand1983mixtec	NA
12103	alco11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12104	amat11	BEAN	frijol(es)	ⁿǰuči	ⁿǰuči	96	832	NA	NA	josserand1983mixtec	NA
12105	apas11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12106	apoa11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12107	atat11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12108	aten11	BEAN	frijol(es)	ⁿdūčì	ⁿdūčì	96	832	NA	NA	josserand1983mixtec	NA
12109	atoy11	BEAN	frijol(es)	ⁿduti	ⁿduti	96	832	NA	NA	josserand1983mixtec	NA
12110	ayut11	BEAN	frijol(es)	ⁿdučiʔ	ⁿdučiʔ	96	832	NA	NA	josserand1983mixtec	NA
12111	brav11	BEAN	frijol(es)	ⁿduču	ⁿduču	96	832	NA	NA	josserand1983mixtec	NA
12112	caca11	BEAN	frijol(es)	ⁿdʸuči	ⁿdʸuči	96	832	NA	NA	josserand1983mixtec	NA
12113	cahu11	BEAN	frijol(es)	ⁿduču	ⁿduču	96	832	NA	NA	josserand1983mixtec	NA
12114	chal11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12115	chay11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12116	chay12	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12117	chaz11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
1712	chic02	BEAN	frijol(es)	Rrunehe	rrunehe	96	832	NA	NA	belmar1897ensayo	NA
12118	chic11	BEAN	frijol(es)	ⁿřuči	ⁿřuči	96	832	NA	NA	josserand1983mixtec	NA
6001	chic12	BEAN	frijol(es)	rune⁴	rune⁴	96	832	NA	NA	good1978diccionario	NA
21101	chic12	BEAN	frijol(es)	ru³ne³²	ru³ne³²	96	832	NA	NA	hernandez-mendoza2020vocabulario	NA
12119	chig11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12120	coat11	BEAN	frijol(es)	ⁿdʸuȼi	ⁿdʸuȼi	96	832	NA	NA	josserand1983mixtec	NA
12121	coic11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12122	colo11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12123	coso11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12124	coxc11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12125	cris11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12126	cuat11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12127	cuau11	BEAN	frijol(es)	ⁿduȼi	ⁿduȼi	96	832	NA	NA	josserand1983mixtec	NA
12128	cuil11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12129	cuya11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12130	diux11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
20195	dura11	BEAN	frijol(es)	ntuchì	ntuchì	96	832	NA	NA	hernandez2020san-martin	NA
12131	dura11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12132	esta11	BEAN	frijol(es)	ⁿdučü	ⁿdučü	96	832	NA	NA	josserand1983mixtec	NA
12133	este11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12134	gran11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12135	guad11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12136	huaz11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
20379	huen11	BEAN	frijol(es)	ndúchì	ndúchì	96	832	NA	NA	becerra-roldan2015un-estudio	NA
12137	huit11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12138	itun11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12139	ixpa11	BEAN	frijol(es)	ⁿduču	ⁿduču	96	832	NA	NA	josserand1983mixtec	NA
12140	ixta11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12141	ixta12	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12142	ixta13	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12143	jami11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12144	jate11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12145	jica11	BEAN	frijol(es)	ⁿduti	ⁿduti	96	832	NA	NA	josserand1983mixtec	NA
12146	jica12	BEAN	frijol(es)	ⁿduti	ⁿduti	96	832	NA	NA	josserand1983mixtec	NA
6214	jica13	BEAN	frijol(es)	ntuchí	ntuchí	96	832	NA	NA	Emily John-Martin	NA
12147	joco11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12148	juxt11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12149	lore11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12150	mech11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12151	mica11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12152	mixt11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12153	moli11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12154	mont12	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12155	mont13	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12156	mont14	BEAN	frijol(es)	luči	luči	96	832	NA	NA	josserand1983mixtec	NA
12157	more11	BEAN	frijol(es)	ⁿdiči	ⁿdiči	96	832	NA	NA	josserand1983mixtec	NA
12158	ndua11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12159	nuch11	BEAN	frijol(es)	ⁿduču	ⁿduču	96	832	NA	NA	josserand1983mixtec	NA
12160	nund11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12161	nund12	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12162	nund13	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
12163	nuti11	BEAN	frijol(es)	ⁿdutʸi	ⁿdutʸi	96	832	NA	NA	josserand1983mixtec	NA
12164	nuxa11	BEAN	frijol(es)	ⁿdʸuči	ⁿdʸuči	96	832	NA	NA	josserand1983mixtec	NA
12165	nuxi11	BEAN	frijol(es)	ⁿduči	ⁿduči	96	832	NA	NA	josserand1983mixtec	NA
